# projection-study.tsv — per-OCS-lexeme detail of the phase-1 projection study.
# generated-by: cargo xtask projection-study
# contract: docs/UNIFIED_LANGUAGE_PROMPT.md (execution plan step 1).
lexeme_id	pos	lemma	candidates	match_kind	matched_key	cells	cells_exact	cells_accent_blind	cells_divergent	cells_unprojectable
избьранъ|adj|457b73278f0f361f	adj	избьранъ	3	oracle-type	избранъ	252	0	68	184	0
избьрати|verb|dcb43f73be862357	verb	избьрати	3	registered-lexeme	избьрати	11	0	2	9	0
избꙑти|verb|73c1f94d1135fc8e	verb	избꙑти	1	oracle-type	избыти	66	0	1	65	0
избꙑтъкъ|noun|37f258623d08f63a	noun	избꙑтъкъ	3	oracle-type	избытокъ	21	0	8	13	0
извѣстъ|adj|05e8523d68b3ccf1	adj	извѣстъ	1	none		252	0	0	252	0
извѣсть|noun|601db82f35aae0ed	noun	извѣсть	1	none		26	0	0	26	0
извѣтъ|noun|6cc76a17446409ef	noun	извѣтъ	1	none		21	0	2	19	0
изгнати|verb|99e881de2ea4c89c	verb	изгнати	1	registered-lexeme	изгнати	11	0	2	9	0
изгънаниѥ|noun|84e3cfb7c5e1b9f4	noun	изгънаниѥ	3	none		21	0	0	21	0
изгънати|verb|bfea9303b29b9937	verb	изгънати	3	registered-lexeme	изгнати	11	0	2	9	0
изгꙑбати|verb|795c71a2066f19e1	verb	изгꙑбати	1	none		11	0	0	11	0
изимати|verb|6ba6befe7d2c684d	verb	изимати	1	none		11	0	0	11	0
изити|verb|0f496bf1da69c01e	verb	изити	1	registered-lexeme	изити	39	0	0	30	9
измоудьникъ|noun|47d1dffb4ee2a74b	noun	измоудьникъ	3	none		23	0	0	23	0
измѣнити|verb|2bbdb7949f4a99e8	verb	измѣнити	1	oracle-type	измѣнити	43	0	16	27	0
измꙑти|verb|257c03a094d63070	verb	измꙑти	1	none		11	0	0	11	0
изнемощи|verb|d84e2fd753809ccf	verb	изнемощи	1	registered-lexeme	изнемощи	11	0	1	10	0
изнести|verb|19c17a3d9c07444e	verb	изнести	1	registered-lexeme	изнести	42	0	11	31	0
изодѣꙗти|verb|4994dcf34f621c43	verb	изодѣꙗти	1	none		11	0	0	11	0
изокъ|noun|cb831bd43f9e979d	noun	изокъ	1	none		21	0	0	21	0
изꙑити|verb|64097860f202f05e	verb	изꙑити	1	none		40	0	2	38	0
икона|noun|371bee8cfcf9270e	noun	икона	1	oracle-type	икона	21	0	6	15	0
илиꙗ|noun|11970901e970fe16	noun	Илиꙗ	1	registered-lexeme	илиѧ	7	0	3	4	0
иманьѥ|noun|12822ef888006801	noun	иманьѥ	3	none		21	0	0	21	0
имати|verb|302d359a9c76acd5	verb	имати	1	registered-lexeme	имати	11	0	2	9	0
именитъ|adj|3f651bb0e92e682d	adj	именитъ	1	registered-lexeme	именитъ	252	0	56	196	0
ими|pron|3e1aae82a162fad6	pron	ими	1	oracle-type	ими	55	0	50	5	0
имѣниице|noun|d80b2e3a4c199e34	noun	имѣниице	1	none		21	0	0	21	0
имѣниѥ|noun|c3660d9299319fa4	noun	имѣниѥ	1	none		21	0	0	21	0
имѣти|verb|f6e0c003947430f3	verb	имѣти	1	registered-lexeme	имѣти	11	0	7	4	0
имѧ|noun|753b97464d9e34f7	noun	имѧ	1	registered-lexeme	имѧ	21	0	16	5	0
иновѣрьникъ|noun|f1b2813195a4f568	noun	иновѣрьникъ	3	none		23	0	0	23	0
инокость|noun|7d15499ccb864a45	noun	инокость	1	none		26	0	0	26	0
инокъ|adj|bbbfec1eb6b7d407	adj	инокъ	1	none		252	0	0	252	0
иноплеменьникъ|noun|5620777e6c7b462e	noun	иноплеменьникъ	3	oracle-type	иноплеменникъ	23	0	14	9	0
инословьѥ|noun|c64c3f2f1a6fa917	noun	инословьѥ	3	none		21	0	0	21	0
иностраньникъ|noun|216e02b20fc8805e	noun	иностраньникъ	3	none		21	0	0	21	0
иночьскъ|adj|071fa54a1da48fc7	adj	иночьскъ	3	none		252	0	0	252	0
иночьство|noun|5fb468619673789c	noun	иночьство	3	none		21	0	0	21	0
иноѩзꙑчьникъ|noun|a3b0f819cc479cf9	noun	иноѩзꙑчьникъ	3	oracle-type	иноѧзычникъ	21	0	3	18	0
иоанъ|noun|7b2edbfa4061b7ff	noun	Иоанъ	1	none		21	0	0	21	0
иосиꙗ|noun|605ca00085ce7a0b	noun	Иосиꙗ	1	none		21	0	9	12	0
иосьꙗ|noun|7911ad8a570ae127	noun	Иосьꙗ	3	none		21	0	0	21	0
искати|verb|c1aaa7f9aa273cc8	verb	искати	1	registered-lexeme	искати	11	0	2	9	0
искоусител҄ь|noun|78088876afcc3155	noun	искоусител҄ь	1	oracle-type	искуситель	23	0	9	14	0
искоусити|verb|4a14b101f0c9c748	verb	искоусити	1	oracle-type	искусити	11	0	3	8	0
искоусъ|noun|0289eb77770d99dc	noun	искоусъ	1	none		21	0	2	19	0
искоусьникъ|noun|761f509d187410bc	noun	искоусьникъ	3	none		23	0	0	23	0
искоушати|verb|b262fec1445ce6b0	verb	искоушати	1	oracle-type	искушати	11	0	1	10	0
искра|noun|94fcfd66b8621c58	noun	искра	1	oracle-type	искра	21	0	8	13	0
искрачило|noun|f034c57da90eb12a	noun	искрачило	1	none		21	0	0	21	0
искрьн҄ь|adj|035ba4fb630ae5b6	adj	искрьн҄ь	3	none		252	0	0	252	0
испещи|verb|9e09ebbde0ed28a9	verb	испещи	1	oracle-type	испещи	42	0	6	36	0
испльнити|verb|41cc0090c5ea136e	verb	испльнити	3	registered-lexeme	испльнити	11	0	0	11	0
испльнь|adj|1e3ec5f9b5f8b8fa	adj	испльнь	3	none		252	0	0	252	0
исповѣдь|noun|ecd01075353cbd65	noun	исповѣдь	1	none		26	0	0	26	0
исповѣдьникъ|noun|48509cc0c69a4c9a	noun	исповѣдьникъ	3	none		23	0	0	23	0
исполинъ|noun|598d6ad2318c7430	noun	исполинъ	1	registered-lexeme	исполинъ	21	0	12	9	0
исправити|verb|1d6481e327335eae	verb	исправити	1	registered-lexeme	исправити	11	0	3	8	0
испꙑтигнѣвъ|noun|09eb886e3b7185a5	noun	Испꙑтигнѣвъ	1	none		21	0	0	21	0
испꙑть|noun|88de0b55361536e1	noun	испꙑть	1	none		26	0	0	26	0
истещи|verb|4229d0c208a0d59b	verb	истещи	1	none		40	0	2	38	0
истина|noun|c6b200b2a76187ad	noun	истина	1	registered-lexeme	истина	21	0	14	7	0
исто|noun|e3f9d51a0d3700af	noun	исто	1	oracle-type	исто	21	0	7	14	0
истовъ|adj|03b3cd03eec82449	adj	истовъ	1	oracle-type	истовъ	252	0	32	220	0
истонѫти|verb|4e65f8faf40dcc20	verb	истонѫти	2	none		11	0	0	11	0
источьникъ|noun|124fd910e66ce081	noun	источьникъ	3	registered-lexeme	источьникъ	21	0	13	8	0
истръгнѫти|verb|b7bcdddae6d9c3bf	verb	истръгнѫти	6	none		11	0	0	11	0
истрьти|verb|c2a4abf2096a3d56	verb	истрьти	3	none		11	0	0	11	0
истъ|adj|843c6d4c2bd870d3	adj	истъ	1	none		252	0	12	240	0
истъба|noun|a9b44578b8a637b7	noun	истъба	3	none		21	0	0	21	0
истьлѣти|verb|0cae6698a9af8593	verb	истьлѣти	3	none		11	0	0	11	0
истьщити|verb|33d2d489fff327ae	verb	истьщити	3	none		11	0	0	11	0
истѧѕати|verb|51925638dcd0e0b5	verb	истѧѕати	2	oracle-type	истѧзати	11	0	2	9	0
исходатаиникъ|noun|1ffd5bc2e66fb747	noun	исходатаиникъ	1	none		21	0	0	21	0
исходити|verb|13d16d45fa75f988	verb	исходити	1	registered-lexeme	исходити	41	0	14	27	0
исходище|noun|27071c8190be8d48	noun	исходище	1	oracle-type	исходище	21	0	8	13	0
исцѣлител҄ь|noun|6297dc22353e6944	noun	исцѣлител҄ь	1	none		23	0	0	23	0
исцѣлити|verb|6430daf53cd6e00b	verb	исцѣлити	1	registered-lexeme	исцѣлити	11	0	3	8	0
исѣщи|verb|70a0966b5c073875	verb	исѣщи	1	none		42	0	0	42	0
исѧкнѫти|verb|7686d7fe529ca8ea	verb	исѧкнѫти	2	none		11	0	0	11	0
италиꙗ|noun|3a2f3e937c5c7686	noun	Италиꙗ	1	none		7	0	3	4	0
ити|verb|2dd0b0b01b3dad00	verb	ити	1	registered-lexeme	ити	40	0	13	27	0
ицѣльба|noun|a61fd3042683b8ba	noun	ицѣльба	3	none		21	0	0	21	0
ищазати|verb|5dc960b4b2416ad6	verb	ищазати	1	none		11	0	0	11	0
ищезнѫти|verb|24424386586a6080	verb	ищезнѫти	2	none		11	0	0	11	0
июнии|noun|cdcc658797b360d6	noun	июнии	1	none		7	0	0	7	0
иꙗковъ|noun|494398982075d7bf	noun	Иꙗковъ	1	registered-lexeme	иѧковъ	21	0	0	21	0
кагръличищь|noun|585275bf264d1b49	noun	кагръличищь	3	none		21	0	0	21	0
кадило|noun|128ae7c8118158ae	noun	кадило	1	oracle-type	кадило	21	0	9	12	0
кадити|verb|6a20c6927e1d6711	verb	кадити	1	registered-lexeme	кадити	11	0	6	5	0
каженикъ|noun|1e285d7527f1fb07	noun	каженикъ	1	registered-lexeme	каженикъ	21	0	9	12	0
казаниѥ|noun|8cb794251d00cb29	noun	казаниѥ	1	none		21	0	0	21	0
казател҄ь|noun|ad4922ad323bd521	noun	казател҄ь	1	none		23	0	0	23	0
казати|verb|f311df69f0da2b54	verb	казати	1	none		11	0	0	11	0
казнь|noun|0f96038296fa97d5	noun	казнь	1	registered-lexeme	казнь	26	0	13	13	0
казньць|noun|f13e0d90723a44a5	noun	казньць	3	none		21	0	0	21	0
каинъ|noun|28126b58b795bf5f	noun	Каинъ	1	none		7	0	0	7	0
калъ|noun|51afdc65516023dc	noun	калъ	1	oracle-type	калъ	21	0	6	15	0
каменьѥ|noun|ca53fb9faa945dc1	noun	каменьѥ	3	oracle-type	камене	21	0	17	4	0
камѣнъ|adj|9244ed95ea337b7d	adj	камѣнъ	1	none		252	0	0	252	0
камꙑ|noun|19d2638d10c3ebb7	noun	камꙑ	1	none		21	0	13	8	0
канѫти|verb|b3e1bc7f153b696e	verb	канѫти	2	none		11	0	1	10	0
капати|verb|144a486dace1901e	verb	капати	1	none		11	0	0	11	0
капище|noun|c9cddc33ad6530d0	noun	капище	1	registered-lexeme	капище	21	0	13	8	0
каплꙗ|noun|a52352a8fddf7282	noun	каплꙗ	1	oracle-type	каплѧ	21	0	15	6	0
капь|noun|840143cc6d79aad7	noun	капь	1	none		26	0	0	26	0
капꙗ|noun|06264cd75b705323	noun	капꙗ	1	none		21	0	0	21	0
каꙗзнь|noun|4bea35fd81813bbb	noun	каꙗзнь	1	none		26	0	0	26	0
каꙗти|verb|1b95a75938d9b231	verb	каꙗти	1	none		11	0	0	11	0
квасъ|noun|7cab38b000a36152	noun	квасъ	1	registered-lexeme	квасъ	21	0	6	15	0
клада|noun|321621a280ef5a77	noun	клада	1	none		21	0	13	8	0
кладѧѕь|noun|aec9a652d1f7d6a5	noun	кладѧѕь	2	oracle-type	кладѧзь	21	0	8	13	0
кланꙗти|verb|b5a12836ccebdc6b	verb	кланꙗти	1	none		11	0	0	11	0
класти|verb|49856ab453ec7de0	verb	класти	1	none		42	0	3	39	0
класъ|noun|e71d97343f5e57af	noun	класъ	1	registered-lexeme	класъ	21	0	8	13	0
клати|verb|123e0ae7caaca308	verb	клати	1	none		11	0	0	11	0
клевета|noun|27038e4364d0585d	noun	клевета	1	oracle-type	клевета	21	0	13	8	0
клеветарь|noun|fa0975310b305866	noun	клеветарь	1	none		23	0	0	23	0
клеветати|verb|b65889943f6cdccc	verb	клеветати	1	registered-lexeme	клеветати	11	0	2	9	0
клеветьникъ|noun|0a047bc2ea2c0ca6	noun	клеветьникъ	3	oracle-type	клеветникъ	23	0	10	13	0
кликнѫти|verb|684f37c9063dc21c	verb	кликнѫти	2	none		11	0	0	11	0
клирикъ|noun|63bc3363f08ff4ad	noun	клирикъ	1	none		21	0	0	21	0
клиросьникъ|noun|b0ca128dbdeb25c8	noun	клиросьникъ	3	none		21	0	0	21	0
клокотати|verb|b4387116af83440b	verb	клокотати	1	none		11	0	0	11	0
клопотивъ|adj|7cd370f1b11ed805	adj	клопотивъ	1	none		252	0	0	252	0
клопотъ|noun|bb9b8c4ba1750c43	noun	клопотъ	1	none		21	0	0	21	0
кльчьтъ|noun|8ba497f18c135741	noun	кльчьтъ	9	none		21	0	0	21	0
клюсѧ|noun|37ffc0ca53589b02	noun	клюсѧ	1	none		21	0	0	21	0
ключарь|noun|804ece7e350baa00	noun	ключарь	1	none		23	0	0	23	0
ключити|verb|f103f408cbdfe91e	verb	ключити	1	none		11	0	0	11	0
ключь|noun|888ff505b56d17cc	noun	ключь	1	oracle-type	ключь	21	0	7	14	0
клѣть|noun|9a62f1d06c07c36d	noun	клѣть	1	oracle-type	клѣть	26	0	13	13	0
клѣтька|noun|3aae25623d04f5a7	noun	клѣтька	3	oracle-type	клѣтка	21	0	1	20	0
клѧтва|noun|1269fe8ad5383504	noun	клѧтва	1	registered-lexeme	клѧтва	21	0	16	5	0
клѧти|verb|363516f027eb6b9d	verb	клѧти	1	registered-lexeme	клѧти	11	0	1	10	0
кобь|noun|06f02f26157ce88b	noun	кобь	1	none		26	0	0	26	0
кобꙑла|noun|7ce064270e8a6411	noun	кобꙑла	1	none		21	0	0	21	0
ковати|verb|1ae22f5d804d1159	verb	ковати	1	oracle-type	ковати	21	0	1	20	0
ковъ|noun|23a4ede0e9133227	noun	ковъ	1	oracle-type	ковъ	21	0	7	14	0
ковьникъ|noun|43ba7e461c890406	noun	ковьникъ	3	none		21	0	0	21	0
ковьчегъ|noun|28bc83e9ef7951af	noun	ковьчегъ	3	registered-lexeme	ковьчегъ	21	0	13	8	0
ковьчежьць|noun|ae0b1f9815d9a4d7	noun	ковьчежьць	9	none		21	0	4	17	0
кожа|noun|24724bb19abea41c	noun	кожа	1	registered-lexeme	кожа	21	0	13	8	0
коза|noun|8f941f7baff385c7	noun	коза	1	registered-lexeme	коза	21	0	9	12	0
козла|noun|e99d9ddecf7a34b2	noun	козла	1	registered-lexeme	козла	21	0	8	13	0
козьлищь|noun|57ac3ba224c3a6a3	noun	козьлищь	3	none		26	0	12	14	0
козьлъ|noun|a2b6f4d976145589	noun	козьлъ	3	oracle-type	козелъ	21	0	14	7	0
козьлѧ|noun|7bb20a2c85eb5673	noun	козьлѧ	3	oracle-type	козлѧ	21	0	6	15	0
кокотъ|noun|eea6bf8ea81f8d20	noun	кокотъ	1	none		21	0	0	21	0
кокошь|noun|2ef23ec1fda90e25	noun	кокошь	1	none		26	0	0	26	0
кола|noun|b4bebc1d15ef55a5	noun	кола	1	oracle-type	кола	7	0	5	2	0
коло|noun|13c1626591271f79	noun	коло	1	registered-lexeme	коло	21	0	10	11	0
колъ|noun|58c857a24065b9a0	noun	колъ	1	oracle-type	колъ	21	0	12	9	0
колѣбати|verb|ad06bbeb723cc92e	verb	колѣбати	1	none		11	0	0	11	0
колѣно|noun|ef69504aba111acb	noun	колѣно	1	registered-lexeme	колѣно	21	0	20	1	0
колѧда|noun|e46e95271d0c0c72	noun	колѧда	1	none		21	0	0	21	0
конобъ|noun|8138f4d0f620fd7a	noun	конобъ	1	registered-lexeme	конобъ	21	0	14	7	0
конопь|noun|1eee1899aa3db5b5	noun	конопь	1	none		26	0	0	26	0
конь|noun|b88e60228c8308af	noun	конь	1	registered-lexeme	конь	26	0	17	9	0
коньць|noun|8365c42b8673e600	noun	коньць	3	registered-lexeme	коньць	21	0	8	13	0
коньчина|noun|73b632d35a9645a2	noun	коньчина	3	registered-lexeme	коньчина	21	0	13	8	0
кон҄ь|noun|4119966262dce409	noun	кон҄ь	1	registered-lexeme	конь	23	0	9	14	0
копати|verb|7c2dadf09ceb9c76	verb	копати	1	oracle-type	копати	11	0	1	10	0
копииникъ|noun|bee4fa81cb3c5d2b	noun	копииникъ	1	none		21	0	0	21	0
копиѥ|noun|aab81f2a5c821ca1	noun	копиѥ	1	none		21	0	0	21	0
копръ|noun|ce3704e3fb7fb03d	noun	копръ	1	oracle-type	копръ	21	0	3	18	0
корабл҄ь|noun|1c62811e40612f5e	noun	корабл҄ь	1	registered-lexeme	корабль	21	0	9	12	0
корабл҄ьникъ|noun|b904d2c2fac50a4c	noun	корабл҄ьникъ	3	none		21	0	2	19	0
корабь|noun|35b007cc7371e179	noun	корабь	1	none		26	0	0	26	0
корабьчии|noun|2da91d2f7c8c69f0	noun	корабьчии	3	none		21	0	0	21	0
корабьчьи|noun|d6953816eae2fc21	noun	корабьчьи	9	none		21	0	0	21	0
кореньѥ|noun|ed1eac531d811dbf	noun	кореньѥ	3	oracle-type	корене	21	0	10	11	0
користь|noun|a5828cdef8577b29	noun	користь	1	none		26	0	0	26	0
корити|verb|3e92b7d633996f88	verb	корити	1	none		11	0	0	11	0
корьць|noun|a766231f8ff852aa	noun	корьць	3	none		21	0	0	21	0
корꙑ|noun|15af5affb11ac318	noun	корꙑ	1	none		23	0	13	10	0
коснѫти|verb|0f1818ed23762d09	verb	коснѫти	2	none		11	0	0	11	0
кость|noun|79039f3bc1a3d8cf	noun	кость	1	registered-lexeme	кость	26	0	15	11	0
котора|noun|891a528a78db0fab	noun	котора	1	none		21	0	0	21	0
котъка|noun|4e375299477707bc	noun	котъка	3	none		21	0	0	21	0
котьлъ|noun|81ba0dbeefacebdd	noun	котьлъ	3	oracle-type	котелъ	21	0	12	9	0
коудити|verb|d188f044747e2947	verb	коудити	1	none		11	0	0	11	0
коумиръ|noun|12ec48d710dff036	noun	коумиръ	1	oracle-type	кумиръ	21	0	15	6	0
коупити|verb|af48d6a0d3488cfa	verb	коупити	1	oracle-type	купити	43	0	16	27	0
коуплꙗ|noun|424636ea1fb944a0	noun	коуплꙗ	1	oracle-type	куплѧ	21	0	15	6	0
коупъ|noun|d7c837e4039585ee	noun	коупъ	1	none		21	0	7	14	0
коупьцъ|noun|95f98c332865e7e8	noun	коупьцъ	3	oracle-type	купецъ	21	0	8	13	0
коуръ|noun|1f537bbba8356aac	noun	коуръ	1	none		21	0	0	21	0
кошара|noun|b31a085313c91a21	noun	кошара	1	none		21	0	0	21	0
кошь|noun|bc637f48b663b59c	noun	кошь	1	none		21	0	9	12	0
кошьница|noun|f355943a74cb66c2	noun	кошьница	3	oracle-type	кошница	21	0	4	17	0
крабии|noun|3d72f1bb830be94c	noun	крабии	1	none		21	0	0	21	0
крабьи|noun|8393411a6f2864fb	noun	крабьи	3	none		21	0	0	21	0
крагуи|noun|9e30968adcd75e7b	noun	крагуи	1	none		21	0	0	21	0
крада|noun|70e15edca4dfb99d	noun	крада	1	none		21	0	0	21	0
краи|noun|012a39e059378279	noun	краи	1	registered-lexeme	краи	21	0	19	2	0
крамола|noun|6050d830962055d4	noun	крамола	1	none		21	0	12	9	0
крамольникъ|noun|7b109777ba1b77a7	noun	крамольникъ	3	none		23	0	0	23	0
краса|noun|48d71aab82916728	noun	краса	1	none		21	0	7	14	0
красити|verb|e16f9a43c6bcbf99	verb	красити	1	none		11	0	0	11	0
красота|noun|e23973f966505bfa	noun	красота	1	registered-lexeme	красота	21	0	15	6	0
краста|noun|37770c2ccfa0834d	noun	краста	1	none		21	0	8	13	0
красти|verb|765d82bab89114d0	verb	красти	1	oracle-type	красти	42	0	6	36	0
крастѣль|noun|2bb48396f16e4659	noun	крастѣль	1	none		26	0	0	26	0
кратъ|noun|ae88a8b0d3bb4f05	noun	кратъ	1	registered-lexeme	кратъ	21	0	5	16	0
кратъкъ|adj|3f8baeef96653c59	adj	кратъкъ	3	oracle-type	кратокъ	252	0	32	220	0
кремꙑ|noun|4df70e70f1af5825	noun	кремꙑ	1	none		21	0	0	21	0
крилатъ|adj|79fb49cb7b680257	adj	крилатъ	1	none		252	0	0	252	0
крилатьць|noun|68c97ca26290ca7d	noun	крилатьць	3	none		21	0	0	21	0
крило|noun|7406179c2a8228d8	noun	крило	1	registered-lexeme	крило	21	0	21	0	0
криница|noun|b1e43fbab4836a76	noun	криница	1	none		21	0	0	21	0
кринъ|noun|241ecb1d9d7cfb43	noun	кринъ	1	registered-lexeme	кринъ	21	0	13	8	0
кричава|noun|73bed4708a681cbb	noun	кричава	1	none		21	0	0	21	0
кричати|verb|656c14c0f62ba937	verb	кричати	1	none		11	0	0	11	0
кричь|noun|24b7d1e4353a3993	noun	кричь	1	none		21	0	0	21	0
кровъ|noun|419c02b2008d627a	noun	кровъ	1	registered-lexeme	кровъ	21	0	16	5	0
кронъ|noun|f1a21570b0144e17	noun	кронъ	1	none		21	0	0	21	0
кропити|verb|1902ebcaf5e72391	verb	кропити	1	none		11	0	0	11	0
кроплꙗ|noun|b16f91765f6df913	noun	кроплꙗ	1	none		21	0	0	21	0
кротити|verb|20f24fb3a7a040db	verb	кротити	1	none		11	0	0	11	0
кротолюбьць|noun|aad0aa61e1d10c5c	noun	кротолюбьць	3	none		21	0	0	21	0
кротость|noun|ab45c80055f803bb	noun	кротость	1	registered-lexeme	кротость	26	0	12	14	0
кротъкъ|adj|296be03877ae031d	adj	кротъкъ	3	oracle-type	кротокъ	253	0	76	177	0
кръваввъ|adj|78da8d3e5479c51f	adj	кръваввъ	3	none		252	0	0	252	0
кръвоточицꙗ|noun|ca99b9f9758a9be2	noun	кръвоточицꙗ	3	none		21	0	0	21	0
кръма|noun|4aa22473a4b4e2f4	noun	кръма	3	none		21	0	5	16	0
кръмити|verb|460ad175d2d7cddd	verb	кръмити	3	none		11	0	0	11	0
кръмлѥникъ|noun|dddf8ab9cad2949a	noun	кръмлѥникъ	3	none		21	0	0	21	0
кръмлѥньѥ|noun|b951a365672536e8	noun	кръмлѥньѥ	9	none		21	0	0	21	0
кръмлꙗ|noun|a5602ba8547898f9	noun	кръмлꙗ	3	none		21	0	0	21	0
кръмьникъ|noun|b3738ce4f8268fda	noun	кръмьникъ	9	none		21	0	0	21	0
кръмьчии|noun|800e4559d4a22b5f	noun	кръмьчии	9	none		21	0	0	21	0
кръмьчьи|noun|2e46c4f7bbdce9d8	noun	кръмьчьи	27	none		21	0	0	21	0
кръститель|noun|3b9fd5eb7be2202b	noun	кръститель	3	none		23	0	0	23	0
кръчьма|noun|9ce50baae25981dd	noun	кръчьма	9	none		21	0	0	21	0
кръчьмарица|noun|59ec5ac24be79ae8	noun	кръчьмарица	9	none		21	0	0	21	0
кръчьмар҄|noun|7d8d66d74ed3fc2c	noun	кръчьмар҄	9	none		23	0	0	23	0
крьмити|verb|b5ec486b36ed908e	verb	крьмити	3	none		11	0	0	11	0
