# Gold paradigm oracle: Alypy (Gamanovich) grammar printed paradigm tables.
# Source: alypy-gamanovich-grammar-web-2023 (references/downloads/alypy-grammar).
# Generator: cargo xtask alypy-paradigm-oracle (crates/xtask/src/alypy_oracle.rs).
# Surfaces are verbatim as printed (accents, hyphenated morpheme boundaries,
# variant parentheses intact); the comparison contract decides equivalence.
section	artifact	table_index	pos	headword	column_label	case	number	gender	person	tense	form	surface
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ́щ-и		accusative	singular	feminine				творѧ́щ-ꙋ
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ̀, -ѧ́щ-е		accusative	singular	neuter				творѧ́щ-е
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ̀, -ѧ́щ-ь		instrumental	singular	masculine				творѧ́щ-имъ
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ́щ-и		instrumental	singular	feminine				творѧ́щ-ею
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ̀, -ѧ́щ-е		instrumental	singular	neuter				творѧ́щ-имъ
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ̀, -ѧ́щ-ь		locative	singular	masculine				творѧ́щ-емъ
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ́щ-и		locative	singular	feminine				творѧ́щ-и
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ̀, -ѧ́щ-е		locative	singular	neuter				творѧ́щ-емъ
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ̀, -ѧ́щ-ь		nominative+accusative	dual	masculine				твѡрѧ́щ-а
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ́щ-и		nominative+accusative	dual	feminine				творѧ́щ-ѣ
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ̀, -ѧ́щ-е		nominative+accusative	dual	neuter				творѧ́щ-ѣ
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ̀, -ѧ́щ-ь		genitive+locative	dual	masculine				твѡрѧ́щ-ꙋ
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ́щ-и		genitive+locative	dual	feminine				твѡрѧ́щ-ꙋ
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ̀, -ѧ́щ-е		genitive+locative	dual	neuter				твѡрѧ́щ-ꙋ
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ̀, -ѧ́щ-ь		dative+instrumental	dual	masculine				творѧ́щ-ема
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ́щ-и		dative+instrumental	dual	feminine				творѧ́щ-ема
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ̀, -ѧ́щ-е		dative+instrumental	dual	neuter				творѧ́щ-ема
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ̀, -ѧ́щ-ь		nominative	plural	masculine				твѡрѧ́щ-е
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ́щ-и		nominative	plural	feminine				творѧ́щ-ѧ (-е)
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ̀, -ѧ́щ-е		nominative	plural	neuter				твѡрѧ́щ-а
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ̀, -ѧ́щ-ь		genitive	plural	masculine				творѧ́щ-ихъ
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ́щ-и		genitive	plural	feminine				творѧ́щ-ихъ
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ̀, -ѧ́щ-е		genitive	plural	neuter				творѧ́щ-ихъ
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ̀, -ѧ́щ-ь		dative	plural	masculine				творѧ́щ-ымъ
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ́щ-и		dative	plural	feminine				творѧ́щ-ымъ
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ̀, -ѧ́щ-е		dative	plural	neuter				творѧ́щ-ымъ
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ̀, -ѧ́щ-ь		accusative	plural	masculine				творѧ́щ-ѧ, -ихъ
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ́щ-и		accusative	plural	feminine				творѧ́щ-ѧ, -ихъ
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ̀, -ѧ́щ-е		accusative	plural	neuter				твѡрѧ́щ-а
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ̀, -ѧ́щ-ь		instrumental	plural	masculine				творѧ́щ-ими
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ́щ-и		instrumental	plural	feminine				творѧ́щ-ими
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ̀, -ѧ́щ-е		instrumental	plural	neuter				творѧ́щ-ими
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ̀, -ѧ́щ-ь		locative	plural	masculine				творѧ́щ-ихъ
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ́щ-и		locative	plural	feminine				творѧ́щ-ихъ
§98. Склонение действительных причастий	p098.htm	1	participle	творѧ̀, -ѧ́щ-е		locative	plural	neuter				творѧ́щ-ихъ
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́й		nominative	singular	masculine				творѧ́й
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́щаѧ		nominative	singular	feminine				творѧ́щаѧ
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́щее		nominative	singular	neuter				творѧ́щее
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́й		genitive	singular	masculine				творѧ́щагѡ
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́щаѧ		genitive	singular	feminine				творѧ́щїѧ
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́щее		genitive	singular	neuter				творѧ́щагѡ
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́й		dative	singular	masculine				творѧ́щемꙋ
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́щаѧ		dative	singular	feminine				творѧ́щей
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́щее		dative	singular	neuter				творѧ́щемꙋ
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́й		accusative	singular	masculine				творѧ́щїй (-аго)
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́щаѧ		accusative	singular	feminine				творѧ́щꙋю
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́щее		accusative	singular	neuter				творѧ́щее
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́й		instrumental	singular	masculine				творѧ́щимъ
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́щаѧ		instrumental	singular	feminine				творѧ́щею
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́щее		instrumental	singular	neuter				творѧ́щимъ
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́й		locative	singular	masculine				творѧ́щемъ
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́щаѧ		locative	singular	feminine				творѧ́щей
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́щее		locative	singular	neuter				творѧ́щемъ
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́й		nominative+accusative	dual	masculine				творѧ̑щаѧ
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́щаѧ		nominative+accusative	dual	feminine				творѧ́щїи
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́щее		nominative+accusative	dual	neuter				творѧ́щїи
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́й		genitive+locative	dual	masculine				творѧ̑щꙋю
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́щаѧ		genitive+locative	dual	feminine				творѧ̑щꙋю
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́щее		genitive+locative	dual	neuter				творѧ̑щꙋю
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́й		dative+instrumental	dual	masculine				творѧ́щима
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́щаѧ		dative+instrumental	dual	feminine				творѧ́щима
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́щее		dative+instrumental	dual	neuter				творѧ́щима
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́й		nominative	plural	masculine				творѧ́щїи
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́щаѧ		nominative	plural	feminine				творѧ́щыѧ
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́щее		nominative	plural	neuter				творѧ̑щаѧ
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́й		genitive	plural	masculine				творѧ́щихъ
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́щаѧ		genitive	plural	feminine				творѧ́щихъ
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́щее		genitive	plural	neuter				творѧ́щихъ
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́й		dative	plural	masculine				творѧ́щымъ
§98. Склонение действительных причастий	p098.htm	2	participle	творѧ́щаѧ		dative	plural	feminine				творѧ́щымъ
