lexeme_id	system	analysis_rank	field	value	provenance	source_feature	source_form	crosscheck_features	authority
преити|verb|b527355d0a7b83bc	past-active-participle	0	formation	ush	dictionary-principal-part	verb:participle:past-active:citation	прешьдъ		wiktionary-kaikki-2026-07-06
преити|verb|b527355d0a7b83bc	past-active-participle	0	stem	прешьд	dictionary-principal-part	verb:participle:past-active:citation	прешьдъ		wiktionary-kaikki-2026-07-06
преити|verb|b527355d0a7b83bc	present	0	class	IA1	dictionary-headword-metadata	headword:class	IA1		wiktionary-kaikki-2026-07-06
преити|verb|b527355d0a7b83bc	present	0	first-singular-stem	преид	dictionary-principal-part	verb:finite:present:1:sg	преидѫ		wiktionary-kaikki-2026-07-06
преити|verb|b527355d0a7b83bc	present	0	stem	преид	dictionary-principal-part	verb:finite:present:2:sg	преидеши	verb:finite:present:3:sg || verb:finite:present:1:du || verb:finite:present:2:du || verb:finite:present:3:du || verb:finite:present:1:pl || verb:finite:present:2:pl || verb:finite:present:3:pl	wiktionary-kaikki-2026-07-06
преити|verb|b527355d0a7b83bc	present-active-participle	0	formation	yusht-hard	dictionary-principal-part	verb:participle:present-active:citation	преидꙑ		wiktionary-kaikki-2026-07-06
преити|verb|b527355d0a7b83bc	present-active-participle	0	stem	преид	dictionary-principal-part	verb:participle:present-active:citation	преидꙑ		wiktionary-kaikki-2026-07-06
привести|verb|99fe4c73a4790ef8	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
привести|verb|99fe4c73a4790ef8	imperfect	0	formation	yat-a	dictionary-principal-part	verb:finite:imperfect:1:sg	приведѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
привести|verb|99fe4c73a4790ef8	imperfect	0	stem	привед	dictionary-principal-part	verb:finite:imperfect:1:sg	приведѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
привести|verb|99fe4c73a4790ef8	imperfect	0	variant-policy	uncontracted-only	curated-grammar-override	verb:finite:imperfect:1:sg	приведѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	UT OCS Online lesson 1 §4.2 https://lrc.la.utexas.edu/eieol/ocsol/10#grammar_967
привести|verb|99fe4c73a4790ef8	l-participle	0	stem	приве	dictionary-principal-part	verb:l-participle:m:sg	привелъ	verb:l-participle:f:sg || verb:l-participle:n:sg || verb:l-participle:m:du || verb:l-participle:f:du || verb:l-participle:n:du || verb:l-participle:m:pl || verb:l-participle:f:pl || verb:l-participle:n:pl	wiktionary-kaikki-2026-07-06
привести|verb|99fe4c73a4790ef8	past-active-participle	0	formation	ush	dictionary-principal-part	verb:participle:past-active:citation	приведъ		wiktionary-kaikki-2026-07-06
привести|verb|99fe4c73a4790ef8	past-active-participle	0	stem	привед	dictionary-principal-part	verb:participle:past-active:citation	приведъ		wiktionary-kaikki-2026-07-06
привести|verb|99fe4c73a4790ef8	past-passive-participle	0	formation	en	dictionary-principal-part	verb:participle:past-passive:citation	приведенъ		wiktionary-kaikki-2026-07-06
привести|verb|99fe4c73a4790ef8	past-passive-participle	0	stem	привед	dictionary-principal-part	verb:participle:past-passive:citation	приведенъ		wiktionary-kaikki-2026-07-06
привести|verb|99fe4c73a4790ef8	present	0	class	IA1	dictionary-headword-metadata	headword:class	IA1		wiktionary-kaikki-2026-07-06
привести|verb|99fe4c73a4790ef8	present	0	first-singular-stem	привед	dictionary-principal-part	verb:finite:present:1:sg	приведѫ		wiktionary-kaikki-2026-07-06
привести|verb|99fe4c73a4790ef8	present	0	stem	привед	dictionary-principal-part	verb:finite:present:2:sg	приведеши	verb:finite:present:3:sg || verb:finite:present:1:du || verb:finite:present:2:du || verb:finite:present:3:du || verb:finite:present:1:pl || verb:finite:present:2:pl || verb:finite:present:3:pl	wiktionary-kaikki-2026-07-06
привести|verb|99fe4c73a4790ef8	present-active-participle	0	formation	yusht-hard	dictionary-principal-part	verb:participle:present-active:citation	приведꙑ		wiktionary-kaikki-2026-07-06
привести|verb|99fe4c73a4790ef8	present-active-participle	0	stem	привед	dictionary-principal-part	verb:participle:present-active:citation	приведꙑ		wiktionary-kaikki-2026-07-06
привести|verb|99fe4c73a4790ef8	present-passive-participle	0	formation	om	dictionary-principal-part	verb:participle:present-passive:citation	приведомъ		wiktionary-kaikki-2026-07-06
привести|verb|99fe4c73a4790ef8	present-passive-participle	0	stem	привед	dictionary-principal-part	verb:participle:present-passive:citation	приведомъ		wiktionary-kaikki-2026-07-06
привести|verb|f4d07908505eb036	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
привести|verb|f4d07908505eb036	imperfect	0	formation	yat-a	dictionary-principal-part	verb:finite:imperfect:1:sg	привезѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
привести|verb|f4d07908505eb036	imperfect	0	stem	привез	dictionary-principal-part	verb:finite:imperfect:1:sg	привезѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
привести|verb|f4d07908505eb036	imperfect	0	variant-policy	uncontracted-only	curated-grammar-override	verb:finite:imperfect:1:sg	привезѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	UT OCS Online lesson 1 §4.2 https://lrc.la.utexas.edu/eieol/ocsol/10#grammar_967
привести|verb|f4d07908505eb036	l-participle	0	stem	привез	dictionary-principal-part	verb:l-participle:m:sg	привезлъ	verb:l-participle:f:sg || verb:l-participle:n:sg || verb:l-participle:m:du || verb:l-participle:f:du || verb:l-participle:n:du || verb:l-participle:m:pl || verb:l-participle:f:pl || verb:l-participle:n:pl	wiktionary-kaikki-2026-07-06
привести|verb|f4d07908505eb036	past-active-participle	0	formation	ush	dictionary-principal-part	verb:participle:past-active:citation	привезъ		wiktionary-kaikki-2026-07-06
привести|verb|f4d07908505eb036	past-active-participle	0	stem	привез	dictionary-principal-part	verb:participle:past-active:citation	привезъ		wiktionary-kaikki-2026-07-06
привести|verb|f4d07908505eb036	past-passive-participle	0	formation	en	dictionary-principal-part	verb:participle:past-passive:citation	привезенъ		wiktionary-kaikki-2026-07-06
привести|verb|f4d07908505eb036	past-passive-participle	0	stem	привез	dictionary-principal-part	verb:participle:past-passive:citation	привезенъ		wiktionary-kaikki-2026-07-06
привести|verb|f4d07908505eb036	present	0	class	IA1	dictionary-headword-metadata	headword:class	IA1		wiktionary-kaikki-2026-07-06
привести|verb|f4d07908505eb036	present	0	first-singular-stem	привез	dictionary-principal-part	verb:finite:present:1:sg	привезѫ		wiktionary-kaikki-2026-07-06
привести|verb|f4d07908505eb036	present	0	stem	привез	dictionary-principal-part	verb:finite:present:2:sg	привезеши	verb:finite:present:3:sg || verb:finite:present:1:du || verb:finite:present:2:du || verb:finite:present:3:du || verb:finite:present:1:pl || verb:finite:present:2:pl || verb:finite:present:3:pl	wiktionary-kaikki-2026-07-06
привести|verb|f4d07908505eb036	present-active-participle	0	formation	yusht-hard	dictionary-principal-part	verb:participle:present-active:citation	привезꙑ		wiktionary-kaikki-2026-07-06
привести|verb|f4d07908505eb036	present-active-participle	0	stem	привез	dictionary-principal-part	verb:participle:present-active:citation	привезꙑ		wiktionary-kaikki-2026-07-06
привести|verb|f4d07908505eb036	present-passive-participle	0	formation	om	dictionary-principal-part	verb:participle:present-passive:citation	привезомъ		wiktionary-kaikki-2026-07-06
привести|verb|f4d07908505eb036	present-passive-participle	0	stem	привез	dictionary-principal-part	verb:participle:present-passive:citation	привезомъ		wiktionary-kaikki-2026-07-06
приключити|verb|1f6406030e072863	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
принести|verb|34c0a2365326051a	imperfect	0	formation	yat-a	dictionary-principal-part	verb:finite:imperfect:1:sg	принесѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
принести|verb|34c0a2365326051a	imperfect	0	stem	принес	dictionary-principal-part	verb:finite:imperfect:1:sg	принесѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
принести|verb|34c0a2365326051a	imperfect	0	variant-policy	uncontracted-only	curated-grammar-override	verb:finite:imperfect:1:sg	принесѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	UT OCS Online lesson 1 §4.2 https://lrc.la.utexas.edu/eieol/ocsol/10#grammar_967
принести|verb|34c0a2365326051a	l-participle	0	stem	принес	dictionary-principal-part	verb:l-participle:m:sg	принеслъ	verb:l-participle:f:sg || verb:l-participle:n:sg || verb:l-participle:m:du || verb:l-participle:f:du || verb:l-participle:n:du || verb:l-participle:m:pl || verb:l-participle:f:pl || verb:l-participle:n:pl	wiktionary-kaikki-2026-07-06
принести|verb|34c0a2365326051a	past-active-participle	0	formation	ush	dictionary-principal-part	verb:participle:past-active:citation	принесъ		wiktionary-kaikki-2026-07-06
принести|verb|34c0a2365326051a	past-active-participle	0	stem	принес	dictionary-principal-part	verb:participle:past-active:citation	принесъ		wiktionary-kaikki-2026-07-06
принести|verb|34c0a2365326051a	past-passive-participle	0	formation	en	dictionary-principal-part	verb:participle:past-passive:citation	принесенъ		wiktionary-kaikki-2026-07-06
принести|verb|34c0a2365326051a	past-passive-participle	0	stem	принес	dictionary-principal-part	verb:participle:past-passive:citation	принесенъ		wiktionary-kaikki-2026-07-06
принести|verb|34c0a2365326051a	present	0	class	IA1	dictionary-headword-metadata	headword:class	IA1		wiktionary-kaikki-2026-07-06
принести|verb|34c0a2365326051a	present	0	first-singular-stem	принес	dictionary-principal-part	verb:finite:present:1:sg	принесѫ		wiktionary-kaikki-2026-07-06
принести|verb|34c0a2365326051a	present	0	stem	принес	dictionary-principal-part	verb:finite:present:2:sg	принесеши	verb:finite:present:3:sg || verb:finite:present:1:du || verb:finite:present:2:du || verb:finite:present:3:du || verb:finite:present:1:pl || verb:finite:present:2:pl || verb:finite:present:3:pl	wiktionary-kaikki-2026-07-06
принести|verb|34c0a2365326051a	present-active-participle	0	formation	yusht-hard	dictionary-principal-part	verb:participle:present-active:citation	принесꙑ		wiktionary-kaikki-2026-07-06
принести|verb|34c0a2365326051a	present-active-participle	0	stem	принес	dictionary-principal-part	verb:participle:present-active:citation	принесꙑ		wiktionary-kaikki-2026-07-06
принести|verb|34c0a2365326051a	present-passive-participle	0	formation	om	dictionary-principal-part	verb:participle:present-passive:citation	принесомъ		wiktionary-kaikki-2026-07-06
принести|verb|34c0a2365326051a	present-passive-participle	0	stem	принес	dictionary-principal-part	verb:participle:present-passive:citation	принесомъ		wiktionary-kaikki-2026-07-06
приобрѣсти|verb|623d1bd3051a8392	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
припасти|verb|d80813890d75766c	imperfect	0	formation	yat-a	dictionary-principal-part	verb:finite:imperfect:1:sg	припадѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
припасти|verb|d80813890d75766c	imperfect	0	stem	припад	dictionary-principal-part	verb:finite:imperfect:1:sg	припадѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
припасти|verb|d80813890d75766c	imperfect	0	variant-policy	uncontracted-only	curated-grammar-override	verb:finite:imperfect:1:sg	припадѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	UT OCS Online lesson 1 §4.2 https://lrc.la.utexas.edu/eieol/ocsol/10#grammar_967
