id	lemma	page_word	key	pos	class	raw_class	gender	animacy	number_restriction	head_templates	signature
плѣнъ|noun|86cc49c26f989e8d	плѣнъ	плѣнъ	плѣнъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	86cc49c26f989e8d
плѣньникъ|noun|c4d40422fcb636f4	плѣньникъ	плѣньникъ	плѣньникъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	c4d40422fcb636f4
плѣти|verb|0a901904085acf75	плѣти	плѣти	плѣти	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"?","head":"","tr":""}},{"name":"cu-verb","args":{}}]	0a901904085acf75
плѧсаниѥ|noun|850bd524b795f80a	плѧсаниѥ	плѧсаниѥ	плѧсаниѥ	noun	jo-n-soft	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	850bd524b795f80a
плѧсати|verb|a38b74b611311e51	плѧсати	плѧсати	плѧсати	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"?","head":"","tr":""}},{"name":"cu-verb","args":{}}]	a38b74b611311e51
плѧсьць|noun|30b047c081b20a23	плѧсьць	плѧсьць	плѧсьць	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	30b047c081b20a23
побити|verb|56219b0c2c092a54	побити	побити	побити	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"pf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"pf"}}]	56219b0c2c092a54
побѣда|noun|99268c354e7052c4	побѣда	побѣда	побѣда	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	99268c354e7052c4
побѣдитель|noun|87d255832cb7b8c6	побѣдитель	побѣдитель	побѣдитель	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"побѣдитель","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m","head":"побѣдитель"}}]	87d255832cb7b8c6
побѣдити|verb|3b9f1ab25f3b17a6	побѣдити	побѣдити	побѣдити	verb	II1	II1				[{"name":"head","args":{"1":"cu","10":"побѣждати","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"imperfective","g":"pf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"pf","impf":"побѣждати"}}]	3b9f1ab25f3b17a6
побѣдотворьць|noun|7b3ca1ddd29ab90f	побѣдотворьць	побѣдотворьць	побѣдотворьць	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	7b3ca1ddd29ab90f
побѣдьливъ|adj|c283d4d2088e962f	побѣдьливъ	побѣдьливъ	побѣдьливъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	c283d4d2088e962f
побѣдьникъ|noun|d533fa3560dfeabf	побѣдьникъ	побѣдьникъ	побѣдьникъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	d533fa3560dfeabf
побꙑть|noun|4d787cd6f5b68429	побꙑть	побꙑть	побꙑть	noun	i-f	i-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	4d787cd6f5b68429
повапьнити|verb|d065094e4f95ffee	повапьнити	повапьнити	повапьнити	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"pf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"pf"}}]	d065094e4f95ffee
поварьница|noun|6e6a2e1147d1835b	поварьница	поварьница	поварьница	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	6e6a2e1147d1835b
повар҄ь|noun|b2319ad98d2ce832	повар҄ь	поварь	повар҄ь	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"повар҄ь","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m","head":"повар҄ь"}}]	b2319ad98d2ce832
повелѣти|verb|cc14ca0a993943cb	повелѣти	повелѣти	повелѣти	verb	II2	II2				[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"pf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"pf"}}]	cc14ca0a993943cb
повѣдь|noun|9d0e0c18963f2329	повѣдь	повѣдь	повѣдь	noun	i-f	i-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	9d0e0c18963f2329
повѣсть|noun|3309a3bc87a87371	повѣсть	повѣсть	повѣсть	noun	i-f	i-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	3309a3bc87a87371
поганинъ|noun|6afc81c21760fb7c	поганинъ	поганинъ	поганинъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	6afc81c21760fb7c
поганъ|adj|a2ce748ac9aeeed5	поганъ	поганъ	поганъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	a2ce748ac9aeeed5
поганьство|noun|9d0aa1b5dc5c1326	поганьство	поганьство	поганьство	noun	o-n-hard	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	9d0aa1b5dc5c1326
поганꙑн҄и|noun|72827cb048916aa9	поганꙑн҄и	поганꙑни	поганꙑн҄и	noun	ja-soft	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"поганꙑн҄и","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f","head":"поганꙑн҄и"}}]	72827cb048916aa9
погоубити|verb|707170d9867c93f9	погоубити	погоубити	погоубити	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	707170d9867c93f9
погребеньѥ|noun|2d59ed581037d990	погребеньѥ	погребеньѥ	погребеньѥ	noun	jo-n-soft	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	2d59ed581037d990
погребити|verb|4b1cabd948dd6445	погребити	погребити	погребити	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"?","head":"","tr":""}},{"name":"cu-verb","args":{}}]	4b1cabd948dd6445
погрети|verb|09f441df351e8954	погрети	погрети	погрети	verb	IA1	IA1				[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"pf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"pf"}}]	09f441df351e8954
погрєбител҄ь|noun|dde5008c7d5044c0	погрєбител҄ь	погребитель	погрєбител҄ь	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"погрєбител҄ь","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m","head":"погрєбител҄ь"}}]	dde5008c7d5044c0
погрѣбати|verb|a25f5ae567be4a38	погрѣбати	погрѣбати	погрѣбати	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	a25f5ae567be4a38
погрѣшити|verb|ba1b93ee693f6446	погрѣшити	погрѣшити	погрѣшити	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"pf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"pf"}}]	ba1b93ee693f6446
погꙑбѣль|noun|e465abc88668e1ef	погꙑбѣль	погꙑбѣль	погꙑбѣль	noun	i-f	i-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	e465abc88668e1ef
подадитель|noun|99a83062bd80672d	подадитель	подадитель	подадитель	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	99a83062bd80672d
подвигнѫти|verb|8ed9b19147277a7f	подвигнѫти	подвигнѫти	подвигнѫти	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"pf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"pf"}}]	8ed9b19147277a7f
подвигъ|noun|388f457ed2cce08d	подвигъ	подвигъ	подвигъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	388f457ed2cce08d
подвижениѥ|noun|ec1649d00b052c57	подвижениѥ	подвижениѥ	подвижениѥ	noun	jo-n-soft	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	ec1649d00b052c57
подвижьникъ|noun|ddd49813ce4c3de5	подвижьникъ	подвижьникъ	подвижьникъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	ddd49813ce4c3de5
подвижьнъ|adj|ae526034bce93bc5	подвижьнъ	подвижьнъ	подвижьнъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	ae526034bce93bc5
подвизати|verb|2f7ca6114723a7cf	подвизати	подвизати	подвизати	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	2f7ca6114723a7cf
подвиѕаниѥ|noun|86dad17f563432c3	подвиѕаниѥ	подвиѕаниѥ	подвиѕаниѥ	noun	jo-n-soft	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	86dad17f563432c3
подоба|noun|8b9df75a86026cca	подоба	подоба	подоба	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	8b9df75a86026cca
подобати|verb|7c0801ea540a5d0b	подобати	подобати	подобати	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	7c0801ea540a5d0b
подобити|verb|4417a25b676e63db	подобити	подобити	подобити	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	4417a25b676e63db
подобьнъ|adj|68bc6846e82dd6db	подобьнъ	подобьнъ	подобьнъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	68bc6846e82dd6db
подражьникъ|noun|5eb7ccd6bb2dc801	подражьникъ	подражьникъ	подражьникъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	5eb7ccd6bb2dc801
подъметъ|noun|300bb474a753f95c	подъметъ	подъметъ	подъметъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	300bb474a753f95c
подъѩтель|noun|f1f0272b374d61c5	подъѩтель	подъѩтель	подъѩтель	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	f1f0272b374d61c5
подъѩти|verb|5b82c6a0b6500ce4	подъѩти	подъѩти	подъѩти	verb	IA1	IA1				[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"pf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"pf"}}]	5b82c6a0b6500ce4
пожити|verb|7a45f8cf7e2e7afb	пожити	пожити	пожити	verb	IA1	IA1				[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"?","head":"","tr":""}},{"name":"cu-verb","args":{}}]	7a45f8cf7e2e7afb
пожрѣти|verb|88e0b0ba89289bbb	пожрѣти	пожрѣти	пожрѣти	verb	IA1	IA1				[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"pf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"pf"}}]	88e0b0ba89289bbb
пожѧти|verb|3ba186302e180e61	пожѧти	пожѧти	пожѧти	verb	IA1	IA1				[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"pf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"pf"}}]	3ba186302e180e61
познати|verb|0a969d3a79ef6c31	познати	познати	познати	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"pf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"pf"}}]	0a969d3a79ef6c31
позорище|noun|29c0b6350fc71a82	позорище	позорище	позорище	noun	jo-n-soft	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	29c0b6350fc71a82
позоръ|noun|4e09adafb810ed3e	позоръ	позоръ	позоръ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	4e09adafb810ed3e
позорьникъ|noun|02842e15e70a066f	позорьникъ	позорьникъ	позорьникъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	02842e15e70a066f
поимати|verb|c507e527965b0c99	поимати	поимати	поимати	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	c507e527965b0c99
поити|verb|fcd595e5e5e8440e	поити	поити	поити	verb	IA1	IA1				[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"?","head":"","tr":""}},{"name":"cu-verb","args":{}}]	fcd595e5e5e8440e
показати|verb|5ff228c39552ba74	показати	показати	показати	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"?","head":"","tr":""}},{"name":"cu-verb","args":{}}]	5ff228c39552ba74
покаꙗти|verb|31923d930ef9a599	покаꙗти	покаꙗти	покаꙗти	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	31923d930ef9a599
покланꙗти|verb|755c9350695565b3	покланꙗти	покланꙗти	покланꙗти	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	755c9350695565b3
поклонити|verb|30cad9639e1e7e9d	поклонити	поклонити	поклонити	verb	II1	II1				[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"pf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"pf"}}]	30cad9639e1e7e9d
поклонъ|noun|ea2611e2a621807f	поклонъ	поклонъ	поклонъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	ea2611e2a621807f
поклоньникъ|noun|b14366f68b8860b5	поклоньникъ	поклоньникъ	поклоньникъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	b14366f68b8860b5
покои|noun|6021c3d8009a9760	покои	покои	покои	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	6021c3d8009a9760
поконъ|noun|03857dac28b1ecaa	поконъ	поконъ	поконъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	03857dac28b1ecaa
поконь|noun|247b049bba9260d5	поконь	поконь	поконь	noun	i-m	i-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	247b049bba9260d5
покровище|noun|15ffe602fdcfd14a	покровище	покровище	покровище	noun	jo-n-soft	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	15ffe602fdcfd14a
покровъ|noun|8d7150e7bdc14d74	покровъ	покровъ	покровъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	8d7150e7bdc14d74
покрꙑти|verb|af555dbc47646a9b	покрꙑти	покрꙑти	покрꙑти	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"pf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"pf"}}]	af555dbc47646a9b
полата|noun|9be278952504a0e5	полата	полата	полата	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	9be278952504a0e5
полити|verb|0ce51c1f156c7e14	полити	полити	полити	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"?","head":"","tr":""}},{"name":"cu-verb","args":{}}]	0ce51c1f156c7e14
полоучивъ|adj|75646dd4dc2ac2e1	полоучивъ	полоучивъ	полоучивъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	75646dd4dc2ac2e1
полоучити|verb|81151c4c47557fba	полоучити	полоучити	полоучити	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"pf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"pf"}}]	81151c4c47557fba
полъ|noun|cdeb558cff9d99e4	полъ	полъ	полъ	noun	u-m	u-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	cdeb558cff9d99e4
польѕа|noun|0ad7c5a792ff56f4	польѕа	польѕа	польѕа	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	0ad7c5a792ff56f4
полѥ|noun|c36aa317ee5f29bc	полѥ	полѥ	полѥ	noun	jo-n-soft	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	c36aa317ee5f29bc
пол҄ьскъ|adj|1be1ead2de8e29cf	пол҄ьскъ	польскъ	пол҄ьскъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"пол҄ьскъ","sc":"","tr":""}},{"name":"cu-adj","args":{"head":"пол҄ьскъ"}}]	1be1ead2de8e29cf
