lexeme_id	feature	rank	form	romanization	source_spelling	source_tags
вѣчьнъ|adj|823b67a1ba680ebf	adj:long:voc:pl:f:in	0	вѣчьнꙑѩ	věčĭnyję	вѣчьнꙑѩ	feminine,plural,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:long:voc:pl:m:an	0	вѣчьнии	věčĭnii	вѣчьнии	masculine,plural,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:long:voc:pl:m:in	0	вѣчьнии	věčĭnii	вѣчьнии	masculine,plural,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:long:voc:pl:n:an	0	вѣчьнаꙗ	věčĭnaja	вѣчьнаꙗ	neuter,plural,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:long:voc:pl:n:in	0	вѣчьнаꙗ	věčĭnaja	вѣчьнаꙗ	neuter,plural,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:long:voc:sg:f:an	0	вѣчьнаꙗ	věčĭnaja	вѣчьнаꙗ	feminine,singular,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:long:voc:sg:f:in	0	вѣчьнаꙗ	věčĭnaja	вѣчьнаꙗ	feminine,singular,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:long:voc:sg:m:an	0	вѣчьнꙑи	věčĭnyi	вѣчьнꙑи	masculine,singular,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:long:voc:sg:m:in	0	вѣчьнꙑи	věčĭnyi	вѣчьнꙑи	masculine,singular,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:long:voc:sg:n:an	0	вѣчьноѥ	věčĭnoje	вѣчьноѥ	neuter,singular,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:long:voc:sg:n:in	0	вѣчьноѥ	věčĭnoje	вѣчьноѥ	neuter,singular,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:acc:du:f:an	0	вѣчьнѣ	věčĭně	вѣчьнѣ	accusative,dual,feminine,neuter
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:acc:du:f:in	0	вѣчьнѣ	věčĭně	вѣчьнѣ	accusative,dual,feminine,neuter
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:acc:du:m:an	0	вѣчьна	věčĭna	вѣчьна	accusative,dual,masculine
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:acc:du:m:in	0	вѣчьна	věčĭna	вѣчьна	accusative,dual,masculine
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:acc:du:n:an	0	вѣчьнѣ	věčĭně	вѣчьнѣ	accusative,dual,feminine,neuter
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:acc:du:n:in	0	вѣчьнѣ	věčĭně	вѣчьнѣ	accusative,dual,feminine,neuter
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:acc:pl:f:an	0	вѣчьнꙑ	věčĭny	вѣчьнꙑ	accusative,feminine,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:acc:pl:f:in	0	вѣчьнꙑ	věčĭny	вѣчьнꙑ	accusative,feminine,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:acc:pl:m:an	0	вѣчьнꙑ	věčĭny	вѣчьнꙑ	accusative,masculine,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:acc:pl:m:in	0	вѣчьнꙑ	věčĭny	вѣчьнꙑ	accusative,masculine,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:acc:pl:n:an	0	вѣчьна	věčĭna	вѣчьна	accusative,neuter,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:acc:pl:n:in	0	вѣчьна	věčĭna	вѣчьна	accusative,neuter,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:acc:sg:f:an	0	вѣчьнѫ	věčĭnǫ	вѣчьнѫ	accusative,feminine,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:acc:sg:f:in	0	вѣчьнѫ	věčĭnǫ	вѣчьнѫ	accusative,feminine,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:acc:sg:m:an	0	вѣчьнъ	věčĭnŭ	вѣчьнъ	accusative,masculine,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:acc:sg:m:in	0	вѣчьнъ	věčĭnŭ	вѣчьнъ	accusative,masculine,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:acc:sg:n:an	0	вѣчьно	věčĭno	вѣчьно	accusative,neuter,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:acc:sg:n:in	0	вѣчьно	věčĭno	вѣчьно	accusative,neuter,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:dat:du:f:an	0	вѣчьнама	věčĭnama	вѣчьнама	dative,dual,feminine
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:dat:du:f:in	0	вѣчьнама	věčĭnama	вѣчьнама	dative,dual,feminine
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:dat:du:m:an	0	вѣчьнома	věčĭnoma	вѣчьнома	dative,dual,masculine,neuter
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:dat:du:m:in	0	вѣчьнома	věčĭnoma	вѣчьнома	dative,dual,masculine,neuter
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:dat:du:n:an	0	вѣчьнома	věčĭnoma	вѣчьнома	dative,dual,masculine,neuter
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:dat:du:n:in	0	вѣчьнома	věčĭnoma	вѣчьнома	dative,dual,masculine,neuter
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:dat:pl:f:an	0	вѣчьнамъ	věčĭnamŭ	вѣчьнамъ	dative,feminine,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:dat:pl:f:in	0	вѣчьнамъ	věčĭnamŭ	вѣчьнамъ	dative,feminine,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:dat:pl:m:an	0	вѣчьномъ	věčĭnomŭ	вѣчьномъ	dative,masculine,neuter,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:dat:pl:m:in	0	вѣчьномъ	věčĭnomŭ	вѣчьномъ	dative,masculine,neuter,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:dat:pl:n:an	0	вѣчьномъ	věčĭnomŭ	вѣчьномъ	dative,masculine,neuter,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:dat:pl:n:in	0	вѣчьномъ	věčĭnomŭ	вѣчьномъ	dative,masculine,neuter,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:dat:sg:f:an	0	вѣчьнѣ	věčĭně	вѣчьнѣ	dative,feminine,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:dat:sg:f:in	0	вѣчьнѣ	věčĭně	вѣчьнѣ	dative,feminine,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:dat:sg:m:an	0	вѣчьноу	věčĭnu	вѣчьноу	dative,masculine,neuter,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:dat:sg:m:in	0	вѣчьноу	věčĭnu	вѣчьноу	dative,masculine,neuter,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:dat:sg:n:an	0	вѣчьноу	věčĭnu	вѣчьноу	dative,masculine,neuter,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:dat:sg:n:in	0	вѣчьноу	věčĭnu	вѣчьноу	dative,masculine,neuter,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:gen:du:f:an	0	вѣчьноу	věčĭnu	вѣчьноу	dual,feminine,genitive
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:gen:du:f:in	0	вѣчьноу	věčĭnu	вѣчьноу	dual,feminine,genitive
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:gen:du:m:an	0	вѣчьноу	věčĭnu	вѣчьноу	dual,genitive,masculine,neuter
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:gen:du:m:in	0	вѣчьноу	věčĭnu	вѣчьноу	dual,genitive,masculine,neuter
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:gen:du:n:an	0	вѣчьноу	věčĭnu	вѣчьноу	dual,genitive,masculine,neuter
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:gen:du:n:in	0	вѣчьноу	věčĭnu	вѣчьноу	dual,genitive,masculine,neuter
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:gen:pl:f:an	0	вѣчьнъ	věčĭnŭ	вѣчьнъ	feminine,genitive,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:gen:pl:f:in	0	вѣчьнъ	věčĭnŭ	вѣчьнъ	feminine,genitive,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:gen:pl:m:an	0	вѣчьнъ	věčĭnŭ	вѣчьнъ	genitive,masculine,neuter,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:gen:pl:m:in	0	вѣчьнъ	věčĭnŭ	вѣчьнъ	genitive,masculine,neuter,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:gen:pl:n:an	0	вѣчьнъ	věčĭnŭ	вѣчьнъ	genitive,masculine,neuter,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:gen:pl:n:in	0	вѣчьнъ	věčĭnŭ	вѣчьнъ	genitive,masculine,neuter,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:gen:sg:f:an	0	вѣчьнꙑ	věčĭny	вѣчьнꙑ	feminine,genitive,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:gen:sg:f:in	0	вѣчьнꙑ	věčĭny	вѣчьнꙑ	feminine,genitive,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:gen:sg:m:an	0	вѣчьна	věčĭna	вѣчьна	genitive,masculine,neuter,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:gen:sg:m:in	0	вѣчьна	věčĭna	вѣчьна	genitive,masculine,neuter,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:gen:sg:n:an	0	вѣчьна	věčĭna	вѣчьна	genitive,masculine,neuter,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:gen:sg:n:in	0	вѣчьна	věčĭna	вѣчьна	genitive,masculine,neuter,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:ins:du:f:an	0	вѣчьнама	věčĭnama	вѣчьнама	dual,feminine,instrumental
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:ins:du:f:in	0	вѣчьнама	věčĭnama	вѣчьнама	dual,feminine,instrumental
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:ins:du:m:an	0	вѣчьнома	věčĭnoma	вѣчьнома	dual,instrumental,masculine,neuter
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:ins:du:m:in	0	вѣчьнома	věčĭnoma	вѣчьнома	dual,instrumental,masculine,neuter
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:ins:du:n:an	0	вѣчьнома	věčĭnoma	вѣчьнома	dual,instrumental,masculine,neuter
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:ins:du:n:in	0	вѣчьнома	věčĭnoma	вѣчьнома	dual,instrumental,masculine,neuter
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:ins:pl:f:an	0	вѣчьнами	věčĭnami	вѣчьнами	feminine,instrumental,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:ins:pl:f:in	0	вѣчьнами	věčĭnami	вѣчьнами	feminine,instrumental,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:ins:pl:m:an	0	вѣчьнꙑ	věčĭny	вѣчьнꙑ	instrumental,masculine,neuter,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:ins:pl:m:in	0	вѣчьнꙑ	věčĭny	вѣчьнꙑ	instrumental,masculine,neuter,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:ins:pl:n:an	0	вѣчьнꙑ	věčĭny	вѣчьнꙑ	instrumental,masculine,neuter,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:ins:pl:n:in	0	вѣчьнꙑ	věčĭny	вѣчьнꙑ	instrumental,masculine,neuter,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:ins:sg:f:an	0	вѣчьноѭ	věčĭnojǫ	вѣчьноѭ	feminine,instrumental,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:ins:sg:f:in	0	вѣчьноѭ	věčĭnojǫ	вѣчьноѭ	feminine,instrumental,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:ins:sg:m:an	0	вѣчьномь	věčĭnomĭ	вѣчьномь	instrumental,masculine,neuter,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:ins:sg:m:in	0	вѣчьномь	věčĭnomĭ	вѣчьномь	instrumental,masculine,neuter,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:ins:sg:n:an	0	вѣчьномь	věčĭnomĭ	вѣчьномь	instrumental,masculine,neuter,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:ins:sg:n:in	0	вѣчьномь	věčĭnomĭ	вѣчьномь	instrumental,masculine,neuter,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:loc:du:f:an	0	вѣчьноу	věčĭnu	вѣчьноу	dual,feminine,locative
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:loc:du:f:in	0	вѣчьноу	věčĭnu	вѣчьноу	dual,feminine,locative
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:loc:du:m:an	0	вѣчьноу	věčĭnu	вѣчьноу	dual,locative,masculine,neuter
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:loc:du:m:in	0	вѣчьноу	věčĭnu	вѣчьноу	dual,locative,masculine,neuter
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:loc:du:n:an	0	вѣчьноу	věčĭnu	вѣчьноу	dual,locative,masculine,neuter
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:loc:du:n:in	0	вѣчьноу	věčĭnu	вѣчьноу	dual,locative,masculine,neuter
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:loc:pl:f:an	0	вѣчьнахъ	věčĭnaxŭ	вѣчьнахъ	feminine,locative,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:loc:pl:f:in	0	вѣчьнахъ	věčĭnaxŭ	вѣчьнахъ	feminine,locative,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:loc:pl:m:an	0	вѣчьнѣхъ	věčĭněxŭ	вѣчьнѣхъ	locative,masculine,neuter,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:loc:pl:m:in	0	вѣчьнѣхъ	věčĭněxŭ	вѣчьнѣхъ	locative,masculine,neuter,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:loc:pl:n:an	0	вѣчьнѣхъ	věčĭněxŭ	вѣчьнѣхъ	locative,masculine,neuter,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:loc:pl:n:in	0	вѣчьнѣхъ	věčĭněxŭ	вѣчьнѣхъ	locative,masculine,neuter,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:loc:sg:f:an	0	вѣчьнѣ	věčĭně	вѣчьнѣ	feminine,locative,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:loc:sg:f:in	0	вѣчьнѣ	věčĭně	вѣчьнѣ	feminine,locative,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:loc:sg:m:an	0	вѣчьнѣ	věčĭně	вѣчьнѣ	locative,masculine,neuter,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:loc:sg:m:in	0	вѣчьнѣ	věčĭně	вѣчьнѣ	locative,masculine,neuter,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:loc:sg:n:an	0	вѣчьнѣ	věčĭně	вѣчьнѣ	locative,masculine,neuter,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:loc:sg:n:in	0	вѣчьнѣ	věčĭně	вѣчьнѣ	locative,masculine,neuter,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:nom:du:f:an	0	вѣчьнѣ	věčĭně	вѣчьнѣ	dual,feminine,neuter,nominative
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:nom:du:f:in	0	вѣчьнѣ	věčĭně	вѣчьнѣ	dual,feminine,neuter,nominative
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:nom:du:m:an	0	вѣчьна	věčĭna	вѣчьна	dual,masculine,nominative
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:nom:du:m:in	0	вѣчьна	věčĭna	вѣчьна	dual,masculine,nominative
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:nom:du:n:an	0	вѣчьнѣ	věčĭně	вѣчьнѣ	dual,feminine,neuter,nominative
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:nom:du:n:in	0	вѣчьнѣ	věčĭně	вѣчьнѣ	dual,feminine,neuter,nominative
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:nom:pl:f:an	0	вѣчьнꙑ	věčĭny	вѣчьнꙑ	feminine,nominative,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:nom:pl:f:in	0	вѣчьнꙑ	věčĭny	вѣчьнꙑ	feminine,nominative,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:nom:pl:m:an	0	вѣчьни	věčĭni	вѣчьни	masculine,nominative,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:nom:pl:m:in	0	вѣчьни	věčĭni	вѣчьни	masculine,nominative,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:nom:pl:n:an	0	вѣчьна	věčĭna	вѣчьна	neuter,nominative,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:nom:pl:n:in	0	вѣчьна	věčĭna	вѣчьна	neuter,nominative,plural
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:nom:sg:f:an	0	вѣчьна	věčĭna	вѣчьна	feminine,nominative,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:nom:sg:f:in	0	вѣчьна	věčĭna	вѣчьна	feminine,nominative,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:nom:sg:m:an	0	вѣчьнъ	věčĭnŭ	вѣчьнъ	masculine,nominative,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:nom:sg:m:in	0	вѣчьнъ	věčĭnŭ	вѣчьнъ	masculine,nominative,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:nom:sg:n:an	0	вѣчьно	věčĭno	вѣчьно	neuter,nominative,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:nom:sg:n:in	0	вѣчьно	věčĭno	вѣчьно	neuter,nominative,singular
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:voc:du:f:an	0	вѣчьнѣ	věčĭně	вѣчьнѣ	dual,feminine,neuter,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:voc:du:f:in	0	вѣчьнѣ	věčĭně	вѣчьнѣ	dual,feminine,neuter,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:voc:du:m:an	0	вѣчьна	věčĭna	вѣчьна	dual,masculine,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:voc:du:m:in	0	вѣчьна	věčĭna	вѣчьна	dual,masculine,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:voc:du:n:an	0	вѣчьнѣ	věčĭně	вѣчьнѣ	dual,feminine,neuter,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:voc:du:n:in	0	вѣчьнѣ	věčĭně	вѣчьнѣ	dual,feminine,neuter,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:voc:pl:f:an	0	вѣчьнꙑ	věčĭny	вѣчьнꙑ	feminine,plural,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:voc:pl:f:in	0	вѣчьнꙑ	věčĭny	вѣчьнꙑ	feminine,plural,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:voc:pl:m:an	0	вѣчьни	věčĭni	вѣчьни	masculine,plural,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:voc:pl:m:in	0	вѣчьни	věčĭni	вѣчьни	masculine,plural,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:voc:pl:n:an	0	вѣчьна	věčĭna	вѣчьна	neuter,plural,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:voc:pl:n:in	0	вѣчьна	věčĭna	вѣчьна	neuter,plural,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:voc:sg:f:an	0	вѣчьна	věčĭna	вѣчьна	feminine,singular,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:voc:sg:f:in	0	вѣчьна	věčĭna	вѣчьна	feminine,singular,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:voc:sg:m:an	0	вѣчьнъ	věčĭnŭ	вѣчьнъ	masculine,singular,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:voc:sg:m:in	0	вѣчьнъ	věčĭnŭ	вѣчьнъ	masculine,singular,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:voc:sg:n:an	0	вѣчьно	věčĭno	вѣчьно	neuter,singular,vocative
вѣчьнъ|adj|823b67a1ba680ebf	adj:short:voc:sg:n:in	0	вѣчьно	věčĭno	вѣчьно	neuter,singular,vocative
вѣщати|verb|e1eb8abe63aa6d98	verb:infinitive	0	вѣщати	věštati	вѣщати	infinitive
вѣщати|verb|e1eb8abe63aa6d98	verb:l-participle:f:du	0	вѣщалѣ	věštalě	вѣщалѣ	dual,feminine,l-participle
вѣщати|verb|e1eb8abe63aa6d98	verb:l-participle:f:pl	0	вѣщалꙑ	věštaly	вѣщалꙑ	feminine,l-participle,plural
вѣщати|verb|e1eb8abe63aa6d98	verb:l-participle:f:sg	0	вѣщала	věštala	вѣщала	feminine,l-participle,singular
вѣщати|verb|e1eb8abe63aa6d98	verb:l-participle:m:du	0	вѣщала	věštala	вѣщала	dual,l-participle,masculine
вѣщати|verb|e1eb8abe63aa6d98	verb:l-participle:m:pl	0	вѣщали	věštali	вѣщали	l-participle,masculine,plural
вѣщати|verb|e1eb8abe63aa6d98	verb:l-participle:m:sg	0	вѣщалъ	věštalŭ	вѣщалъ	l-participle,masculine,singular
вѣщати|verb|e1eb8abe63aa6d98	verb:l-participle:n:du	0	вѣщалѣ	věštalě	вѣщалѣ	dual,l-participle,neuter
вѣщати|verb|e1eb8abe63aa6d98	verb:l-participle:n:pl	0	вѣщала	věštala	вѣщала	l-participle,neuter,plural
вѣщати|verb|e1eb8abe63aa6d98	verb:l-participle:n:sg	0	вѣщало	věštalo	вѣщало	l-participle,neuter,singular
вѣщати|verb|e1eb8abe63aa6d98	verb:supine	0	вѣщатъ	věštatŭ	вѣщатъ	supine
вѣще|noun|8ff326dd043561cb	noun:acc:du	0	вѣщи	věšti	вѣщи	accusative,dual
вѣще|noun|8ff326dd043561cb	noun:acc:pl	0	вѣща	věšta	вѣща	accusative,plural
вѣще|noun|8ff326dd043561cb	noun:acc:sg	0	вѣще	věšte	вѣще	accusative,singular
вѣще|noun|8ff326dd043561cb	noun:dat:du	0	вѣщема	věštema	вѣщема	dative,dual
вѣще|noun|8ff326dd043561cb	noun:dat:pl	0	вѣщемъ	věštemŭ	вѣщемъ	dative,plural
вѣще|noun|8ff326dd043561cb	noun:dat:sg	0	вѣщоу	věštu	вѣщоу	dative,singular
вѣще|noun|8ff326dd043561cb	noun:gen:du	0	вѣщоу	věštu	вѣщоу	dual,genitive
вѣще|noun|8ff326dd043561cb	noun:gen:pl	0	вѣщь	věštĭ	вѣщь	genitive,plural
вѣще|noun|8ff326dd043561cb	noun:gen:sg	0	вѣща	věšta	вѣща	genitive,singular
вѣще|noun|8ff326dd043561cb	noun:ins:du	0	вѣщема	věštema	вѣщема	dual,instrumental
вѣще|noun|8ff326dd043561cb	noun:ins:pl	0	вѣщи	věšti	вѣщи	instrumental,plural
вѣще|noun|8ff326dd043561cb	noun:ins:sg	0	вѣщемь	věštemĭ	вѣщемь	instrumental,singular
вѣще|noun|8ff326dd043561cb	noun:loc:du	0	вѣщоу	věštu	вѣщоу	dual,locative
вѣще|noun|8ff326dd043561cb	noun:loc:pl	0	вѣщихъ	věštixŭ	вѣщихъ	locative,plural
вѣще|noun|8ff326dd043561cb	noun:loc:sg	0	вѣщи	věšti	вѣщи	locative,singular
вѣще|noun|8ff326dd043561cb	noun:nom:du	0	вѣщи	věšti	вѣщи	dual,nominative
вѣще|noun|8ff326dd043561cb	noun:nom:pl	0	вѣща	věšta	вѣща	nominative,plural
вѣще|noun|8ff326dd043561cb	noun:nom:sg	0	вѣще	věšte	вѣще	nominative,singular
вѣще|noun|8ff326dd043561cb	noun:voc:du	0	вѣщи	věšti	вѣщи	dual,vocative
вѣще|noun|8ff326dd043561cb	noun:voc:pl	0	вѣща	věšta	вѣща	plural,vocative
вѣще|noun|8ff326dd043561cb	noun:voc:sg	0	вѣще	věšte	вѣще	singular,vocative
вѣꙗ|noun|ea00ae1b5bb841e1	noun:acc:du	0	вѣи	věi	вѣи	accusative,dual
вѣꙗ|noun|ea00ae1b5bb841e1	noun:acc:pl	0	вѣѩ	věję	вѣѩ	accusative,plural
вѣꙗ|noun|ea00ae1b5bb841e1	noun:acc:sg	0	вѣѭ	vějǫ	вѣѭ	accusative,singular
вѣꙗ|noun|ea00ae1b5bb841e1	noun:dat:du	0	вѣꙗма	vějama	вѣꙗма	dative,dual
вѣꙗ|noun|ea00ae1b5bb841e1	noun:dat:pl	0	вѣꙗмъ	vějamŭ	вѣꙗмъ	dative,plural
вѣꙗ|noun|ea00ae1b5bb841e1	noun:dat:sg	0	вѣи	věi	вѣи	dative,singular
вѣꙗ|noun|ea00ae1b5bb841e1	noun:gen:du	0	вѣю	věju	вѣю	dual,genitive
вѣꙗ|noun|ea00ae1b5bb841e1	noun:gen:pl	0	вѣь	věĭ	вѣь	genitive,plural
вѣꙗ|noun|ea00ae1b5bb841e1	noun:gen:sg	0	вѣѩ	věję	вѣѩ	genitive,singular
вѣꙗ|noun|ea00ae1b5bb841e1	noun:ins:du	0	вѣꙗма	vějama	вѣꙗма	dual,instrumental
вѣꙗ|noun|ea00ae1b5bb841e1	noun:ins:pl	0	вѣꙗми	vějami	вѣꙗми	instrumental,plural
вѣꙗ|noun|ea00ae1b5bb841e1	noun:ins:sg	0	вѣеѭ	vějejǫ	вѣеѭ	instrumental,singular
вѣꙗ|noun|ea00ae1b5bb841e1	noun:loc:du	0	вѣю	věju	вѣю	dual,locative
вѣꙗ|noun|ea00ae1b5bb841e1	noun:loc:pl	0	вѣꙗхъ	vějaxŭ	вѣꙗхъ	locative,plural
вѣꙗ|noun|ea00ae1b5bb841e1	noun:loc:sg	0	вѣи	věi	вѣи	locative,singular
вѣꙗ|noun|ea00ae1b5bb841e1	noun:nom:du	0	вѣи	věi	вѣи	dual,nominative
вѣꙗ|noun|ea00ae1b5bb841e1	noun:nom:pl	0	вѣѩ	věję	вѣѩ	nominative,plural
вѣꙗ|noun|ea00ae1b5bb841e1	noun:nom:sg	0	вѣꙗ	věja	вѣꙗ	nominative,singular
вѣꙗ|noun|ea00ae1b5bb841e1	noun:voc:du	0	вѣи	věi	вѣи	dual,vocative
вѣꙗ|noun|ea00ae1b5bb841e1	noun:voc:pl	0	вѣѩ	věję	вѣѩ	plural,vocative
вѣꙗ|noun|ea00ae1b5bb841e1	noun:voc:sg	0	вѣе	věje	вѣе	singular,vocative
вѣꙗти|verb|e6ec408ff35b1346	verb:infinitive	0	вѣꙗти	vějati	вѣꙗти	infinitive
